gppd_idnr,name,lat,lon,capacity_mw,primary_fuel,type
USA0002576,Higley,44.5306,-74.9331,6.0,Hydro,hydro
USA0060349,Hill AFB LFG Facility  Bldg #737,41.129,-111.9641,2.3,Waste,waste
USA0001285,Hill City,39.3582,-99.8417,6.9,Gas,gas
USA0055411,Hillabee Energy Center,33.0007,-85.9033,822.8,Gas,gas
USA0002628,Hillburn,41.1269,-74.1653,46.5,Gas,gas
USA0054142,Hillcrest Pump Station,39.6419,-104.9138,2.0,Hydro,hydro
USA0010346,Hillman Power LLC,45.0688,-83.8932,22.0,Waste,waste
USA0003081,Hills Creek,43.7107,-122.4238,30.0,Hydro,hydro
USA0056098,Hillsboro,47.3969,-97.0606,4.0,Oil,oil
USA0050858,Hillsborough County Resource Recovery,27.9549,-82.3405,47.0,Waste,waste
USA0010036,Hillsborough Hosiery,43.1139,-71.894,1.2,Hydro,hydro
USA0001829,Hillsdale,41.9061,-84.6319,11.6,Gas,gas
USA0061788,Hilltop Power,43.9129,-96.1932,2.0,Wind,wind
USA0061735,Hilltopper Wind Project,39.9529,-89.3102,185.0,Wind,wind
USA0003318,Hilton Head,32.2089,-80.6988,117.9,Oil,oil
USA0058815,Hilton NY Co Gen Plant,40.7625,-73.9792,1.8,Gas,gas
USA0055218,Hinds Energy Facility,32.379,-90.2199,551.3,Gas,gas
USA0007302,Hines Energy Complex,27.7882,-81.87,2234.0,Gas,gas
USA0062907,Hinesburg,44.3612,-73.0708,1.9,Storage,storage
USA0062064,Hinsdale Solar PV,42.44,-73.11,2.0,Solar,solar
USA0061615,Hinton,35.4947,-98.3857,3.0,Solar,solar
USA0001493,Hiram,43.8525,-70.7969,10.5,Hydro,hydro
USA0002780,Hiwassee Dam,35.1509,-84.1775,165.6,Hydro,hydro
USA0058223,Hoag Hospital Cogen Plant,33.6228,-117.9364,4.5,Gas,gas
USA0063297,Hobart & William Smith College Gates Rd.,42.8623,-77.0506,1.9,Solar,solar
USA0058795,Hobart Solar  LLC,41.5294,-87.3083,1.0,Solar,solar
USA0056458,Hobbs Generating Station,32.7283,-103.3094,665.6,Gas,gas
USA0001708,Hodenpyl,44.3629,-85.82,17.0,Hydro,hydro
USA0054523,Hoffer Plastics,41.9989,-88.3022,7.199999999999999,Gas,gas
USA0010123,Hoffmann LaRoche,40.8359,-74.155,10.6,Gas,gas
USA0055241,Hog Bayou Energy Center,30.7478,-88.0575,280.0,Gas,gas
USA0061330,Hog Creek Wind Project,40.7931,-83.7287,66.0,Wind,wind
USA0001286,Hoisington,38.513,-98.7747,14.0,Gas,gas
USA0007115,Hoist,46.5628,-87.5686,3.4,Hydro,hydro
USA0000108,Holcomb,37.9308,-100.9725,348.7,Coal,coal
USA0056314,Holcomb Rock,37.5035,-79.3006,1.7999999999999998,Hydro,hydro
USA0004007,Holcombe,45.2236,-91.1272,33.900000000000006,Hydro,hydro
USA0007848,Holden,38.7538,-93.9983,321.29999999999995,Gas,gas
USA0059713,Holdrege Solar Center,40.8247,-96.8203,4.0,Solar,solar
USA0062897,Holiday Hill Community Wind,42.2125,-72.8713,5.0,Wind,wind
USA0055334,Holland Energy Facility,39.2231,-88.7584,702.1,Gas,gas
USA0059093,Holland Energy Park,42.7925,-86.0922,149.4,Gas,gas
USA0060763,Holland Solar,40.5997,-75.1086,3.0,Solar,solar
USA0003261,Hollidays Bridge Hydro,34.5275,-82.375,4.0,Hydro,hydro
USA0059268,Hollister Solar LLC,36.8625,-121.4289,1.5,Solar,solar
USA0060731,Holliston Solar CSG,42.1696,-71.4682,1.0,Solar,solar
USA0060301,Holloman Solar Facility,32.9213,-106.0724,5.0,Solar,solar
USA0010124,Hollow Dam Power Partnership,44.2965,-75.3361,1.0,Hydro,hydro
USA0000502,Holly,38.0327,-102.0737,2.9000000000000004,Oil,oil
USA0061023,Hollyfield,37.672,-77.1704,17.0,Solar,solar
USA0063051,Hollygrove CSG,43.2603,-76.7217,2.0,Solar,solar
USA0058623,Holstein Plant,34.7742,-79.3408,20.0,Solar,solar
USA0058663,Holsum Elm Dairy,44.115,-88.2172,1.2,Biomass,biomass
USA0062019,Holsum Irish Dairy,44.054,-88.085,1.0,Biomass,biomass
USA0000012,Holt Dam,33.2553,-87.4495,46.9,Hydro,hydro
USA0002186,Holter,46.9915,-112.0047,38.4,Hydro,hydro
USA0001287,Holton,39.4735,-95.7315,21.5,Oil,oil
USA0008007,Holtsville,40.817,-73.0663,567.0,Oil,oil
USA0061902,Holtsville Solar Project,40.7977,-73.034,1.2,Solar,solar
USA0003145,Holtwood,39.8272,-76.3318,247.3,Hydro,hydro
USA0057931,Holyoke Solar Cooperative at Mueller,42.1909,-72.6824,2.7,Solar,solar
USA0003122,Homer City Generating Station,40.5128,-79.1961,2012.0,Coal,coal
USA0062725,Homer Street East,42.0993,-78.441,1.6,Solar,solar
USA0062724,Homer Street West,42.0981,-78.4423,1.6,Solar,solar
USA0058563,Hometown Bio Energy LLC,44.4356,-93.9064,8.0,Biomass,biomass
USA0058300,Honda Torrance,33.8381,-118.315,1.1,Gas,gas
USA0056132,Honea Path,34.4413,-82.3652,2.9,Oil,oil
USA0061256,Hood Farm Solar  LLC,35.205,-77.497,4.9,Solar,solar
USA0002359,Hooksett,43.1017,-71.4657,1.6,Hydro,hydro
USA0060008,Hooper Solar,37.6919,-105.9908,52.0,Solar,solar
USA0059021,Hoopeston Wind LLC,40.3997,-87.7992,98.0,Wind,wind
USA0056878,Hoosier Wind Project LLC,40.7178,-87.2631,106.0,Wind,wind
USA0001943,Hoot Lake,46.2906,-96.0433,130.7,Coal,coal
USA0008902,Hoover Dam (AZ),36.0155,-114.738,1039.4,Hydro,hydro
USA0000154,Hoover Dam (NV),36.0155,-114.738,1039.4,Hydro,hydro
USA0055572,Hope Creek LLC,44.2275,-96.2192,1.9,Wind,wind
USA0061840,Hope Farm Solar  LLC,41.7479,-71.5263,10.0,Solar,solar
USA0063371,Hope Solar Farm LLC,42.7264,-73.6021,2.0,Solar,solar
USA0010633,Hopewell Cogeneration,37.2917,-77.2811,399.0,Gas,gas
USA0060933,Hopewell Cogeneration NJ,40.3483,-74.7715,4.0,Gas,gas
USA0061883,Hopewell Friends,35.6285,-79.8727,1.3,Solar,solar
USA0050813,Hopewell Mill,37.2914,-77.2816,47.6,Biomass,biomass
USA0010771,Hopewell Power Station,37.2978,-77.283,71.1,Waste,waste
USA0061473,Hopewell Valley High School Hybrid,40.328,-74.8049,1.9,Storage,storage
USA0056255,Hopkins Ridge Wind,46.4211,-117.8331,156.6,Wind,wind
USA0008108,Hopkinton,42.3435,-91.2471,4.1,Oil,oil
USA0062760,Hopkinton CSG,42.2035,-71.5315,2.0,Solar,solar
USA0061021,Horizon Solar Energy Center,29.6656,-82.0583,74.5,Solar,solar
USA0058452,Horn,34.7089,-118.2742,1.5,Solar,solar
USA0007958,Horry Land Fill Gas Site,33.8125,-78.9672,3.1,Waste,waste
USA0057890,Horse Butte Wind I  LLC,43.3864,-111.7264,57.6,Wind,wind
USA0060339,Horse Creek Wind Farm,33.35,-99.54,230.0,Wind,wind
USA0056291,Horse Hollow Wind Energy Center,32.214,-100.0571,735.5,Wind,wind
USA0000145,Horse Mesa,33.5907,-111.344,129.5,Hydro,hydro
USA0054524,Horseshoe Bend Hydroelectric Co,43.9041,-116.2442,9.4,Hydro,hydro
USA0057550,Horseshoe Bend Wind LLC,45.5855,-120.0082,290.0,Wind,wind
USA0056591,Horseshoe Bend Wind Park,47.4983,-111.4392,9.0,Wind,wind
USA0002951,Horseshoe Lake,35.5087,-97.1797,947.0,Gas,gas
USA0062155,Hospital Rd Community Solar Farm CSG,41.7748,-75.0361,1.4,Solar,solar
USA0055418,Hot Spring Generating Facility,34.2976,-92.8683,714.8,Gas,gas
USA0060454,Houghton,42.4267,-78.1566,2.6,Solar,solar
USA0001439,Houma,29.5806,-90.7225,78.9,Gas,gas
USA0050043,Houston Chemical Complex Battleground,29.7314,-95.0839,380.7000000000001,Gas,gas
USA0052065,Houston Plant,29.7198,-95.2706,7.5,Cogeneration,cogeneration
USA0058432,Houweling Nurseries,34.1797,-119.0831,13.2,Gas,gas
USA0002434,Howard Down,39.4889,-75.0347,68.2,Gas,gas
USA0054347,Howard F Curren Advncd Wastewater Plant,27.9389,-82.4389,2.5,Biomass,biomass
USA0057867,Howard Wind Farm,42.3153,-77.5383,59.5,Wind,wind
USA0060312,Howell Midland Farm  LLC,35.2257,-80.5431,4.9,Solar,solar
USA0060728,Howell Solar,40.147,-74.1675,7.0,Solar,solar
USA0063055,Howland CSG,43.6348,-76.0892,2.0,Solar,solar
USA0002496,Hudson Avenue,40.7052,-73.9807,32.6,Oil,oil
USA0054953,Hudson Falls Hydroelectric Project,43.2958,-73.5956,44.0,Hydro,hydro
USA0058548,Huerfano River Wind,37.7722,-104.8322,8.0,Wind,wind
USA0006772,Hugo,34.0158,-95.3206,446.0,Coal,coal
USA0007011,Hugoton 2,37.1642,-101.3401,19.200000000000003,Oil,oil
USA0056800,Hull Wind II,42.2611,-70.8564,1.8,Wind,wind
USA0000246,Humboldt Bay,40.7415,-124.2103,166.99999999999997,Gas,gas
USA0050049,Humboldt Sawmill Company,40.4728,-124.1014,32.5,Waste,waste
USA0061505,Huneke I CSG,44.7268,-92.6694,1.0,Solar,solar
USA0062139,Huneke II CSG,44.2972,-92.7415,1.1,Solar,solar
USA0002203,Hungry Horse,48.3415,-114.0144,428.0,Hydro,hydro
USA0003176,Hunlock Power Station,41.2006,-76.07,145.9,Gas,gas
USA0056397,Hunlock Unit 4,41.2025,-76.0683,44.0,Gas,gas
USA0059820,Hunt Farm Solar,42.5537,-72.2997,3.0,Solar,solar
USA0059927,Hunt Road Solar,42.8298,-70.9602,4.5,Solar,solar
USA0006165,Hunter,39.1747,-111.0289,1577.2,Coal,coal
USA0062225,Hunterdon Health System Solar Project,40.652,-74.908,1.5,Solar,solar
USA0003110,Hunterstown,39.8662,-77.1648,60.0,Oil,oil
USA0055976,Hunterstown Power Plant,39.8725,-77.1672,898.0,Gas,gas
USA0056550,Huntersville Delivery No 2,35.3832,-80.8329,2.2,Oil,oil
USA0008069,Huntington,39.3792,-111.0781,1037.3,Coal,coal
USA0050713,Huntington Falls,44.0703,-73.1961,5.699999999999999,Hydro,hydro
USA0050656,Huntington Resource Recovery Facility,40.8814,-73.2906,28.0,Waste,waste
USA0003344,Huron,44.3695,-98.1722,57.9,Gas,gas
USA0057523,Huron Solar Station,36.1814,-120.0306,20.0,Solar,solar
USA0057899,Hurricane City Power,37.1856,-113.2975,15.1,Gas,gas
USA0061267,Hurricane Creek Lift Station,39.5879,-86.1858,2.0,Oil,oil
USA0059510,Husky Solar,36.2847,-79.5667,5.0,Solar,solar
USA0001248,Hutchinson Energy Center,38.0906,-97.8747,285.7,Gas,gas
USA0059564,Hutchinson Farm,35.2608,-81.5158,5.0,Solar,solar
USA0001980,Hutchinson Plant #1,44.8957,-94.3684,52.900000000000006,Gas,gas
USA0006358,Hutchinson Plant #2,44.8889,-94.3493,90.5,Gas,gas
USA0060834,Hwy 14 Holdco Solar CSG,44.0218,-92.5922,5.0,Solar,solar
USA0058383,Hyder II Hybrid,33.027,-113.3489,14.0,Solar,solar
USA0057563,Hyder Solar Hybrid,33.0257,-113.344,22.0,Solar,solar
USA0002578,Hydraulic Race,43.1709,-78.6916,3.0,Hydro,hydro
USA0007034,Hydro II,41.7437,-111.7832,6.6,Hydro,hydro
USA0003675,Hydro III,41.7464,-111.746,1.4,Hydro,hydro
USA0054148,Hydro Kennebec Project,44.563,-69.6192,15.4,Hydro,hydro
USA0001856,Hydro Plant,41.9711,-85.5381,2.2,Hydro,hydro
USA0000925,Hydro Plant No 3,39.2056,-111.3344,2.8,Hydro,hydro
USA0056987,Hyland LFGTE Facility,42.2853,-78.0061,4.800000000000001,Waste,waste
USA0060331,Hyline Solar Center  LLC,44.1513,-117.0001,9.0,Solar,solar
USA0060960,Hyperion Treatment Plant CHP Plant,33.9254,-118.4298,33.0,Biomass,biomass
USA0054723,I 95 Landfill Phase II,38.6892,-77.2375,3.2,Waste,waste
USA0062373,I25 Battery Storage,40.1403,-104.978,4.0,Storage,storage
USA0063869,IBM Solar,40.0383,-105.2449,8.1,Solar,solar
USA0059801,IBM Southbury,41.4725,-73.207,1.1,Gas,gas
USA0056269,IBM West,44.0587,-92.5119,3.6,Oil,oil
USA0060445,ID Solar,43.444,-116.333,40.0,Solar,solar
USA0060709,IFF Hazlet,40.4382,-74.1601,3.0,Solar,solar
USA0062306,IFF Union Beach Project,40.4466,-74.1546,5.5,Solar,solar
USA0061465,IGS Solar I - BWI2,39.267,-76.548,1.4,Solar,solar
USA0061358,IGS Solar I - BWI5,39.27,-76.548,1.1,Solar,solar
USA0061359,IGS Solar I - EWR5,40.582,-74.255,1.9,Solar,solar
USA0061360,IGS Solar I - EWR6,40.583,-74.257,1.9,Solar,solar
USA0063713,IIV000 Mt Bethel Fuel Cell,40.6325,-74.5035,2.6,Gas,gas
USA0062677,IKEA Canton Rooftop PV System,42.3235,-83.4289,1.0,Solar,solar
USA0058015,IKEA College Park 411,39.021,-76.926,1.0,Solar,solar
USA0061819,IKEA Conshohocken Rooftop PV System,40.0952,-75.3064,1.0,Solar,solar
USA0061309,IKEA Grand Prairie Rooftop PV System,32.82,-97.05,1.2,Solar,solar
USA0061821,IKEA Jacksonville Rooftop PV System,30.23,-81.51,1.4,Solar,solar
USA0061192,IKEA Joliet Rooftop PV System,41.48,-88.07,2.0,Solar,solar
USA0061193,IKEA Las Vegas 462,36.0689,-115.2808,1.0,Solar,solar
USA0062152,IKEA Live Oak Rooftop PV System,29.48,-98.25,1.7,Solar,solar
USA0061211,IKEA Memphis 508,35.19,-89.7993,1.1,Solar,solar
USA0061173,IKEA Miami 327,25.7915,-80.3838,1.0,Solar,solar
USA0061820,IKEA New Haven Rooftop PV &  Fuel Cell,41.2957,-72.92,1.1,Solar,solar
USA0062355,IKEA Norfolk Rooftop PV System,36.8759,-76.2009,1.3,Solar,solar
USA0061816,IKEA Oak Creek Rooftop PV System,42.9029,-87.9354,1.2,Solar,solar
USA0058014,IKEA Perryville 460,39.5608,-76.0553,2.1,Solar,solar
USA0058013,IKEA Round Rock 027,30.557,-97.6903,1.4,Solar,solar
USA0058011,IKEA Savannah 490,32.1775,-81.1738,1.2,Solar,solar
USA0059714,IKEA St. Louis 410,38.635,-90.2455,1.0,Solar,solar
USA0058012,IKEA Tampa 042,27.9539,-82.4325,1.0,Solar,solar
USA0058028,IKEA Tejon 345,34.9753,-118.9469,1.5,Solar,solar
USA0058016,IKEA Westhampton 061,40.0139,-74.8536,1.8,Solar,solar
USA0060375,ILR Landfill,40.4705,-74.3836,7.7,Solar,solar
USA0056116,IMEA Flora,38.6658,-88.4625,9.0,Oil,oil
USA0056114,IMEA Highland,38.7417,-89.6847,3.6,Oil,oil
USA0060253,IMPA Anderson Solar Park,40.0516,-85.7371,5.0,Solar,solar
USA0061054,IMPA Anderson Solar Park 2,40.1383,-85.6909,8.1,Solar,solar
USA0059483,IMPA Crawfordsville Solar Park,40.0531,-86.8872,3.0,Solar,solar
USA0059479,IMPA Frankton Solar Park,40.2164,-85.7747,1.0,Solar,solar
USA0060251,IMPA Huntingburg Solar Park,38.3196,-86.9681,2.0,Solar,solar
USA0059770,IMPA Pendleton Solar Park,39.9886,-85.7709,2.0,Solar,solar
USA0059481,IMPA Peru Solar Park,40.7678,-86.0456,3.0,Solar,solar
USA0059480,IMPA Rensselaer Solar Park,40.9461,-87.1364,1.0,Solar,solar
USA0059478,IMPA Richmond Solar Park,39.8011,-84.895,1.0,Solar,solar
USA0059482,IMPA Tell City Solar Park,37.9461,-86.7375,1.0,Solar,solar
USA0060252,IMPA Washington Solar Park,38.6535,-87.2092,4.0,Solar,solar
USA0058391,IND Community Solar Farm 1st Phase,39.6952,-86.3155,10.0,Solar,solar
USA0059424,IND Solar Farm (Phase IIA),39.6947,-86.3217,7.5,Solar,solar
USA0059823,INDY III,39.723,-86.3145,2.5,Solar,solar
USA0061466,IOS - ERW9,40.595,-74.225,5.3,Solar,solar
USA0061460,IOS - MEW Phase 1,44.804,-69.838,4.1,Solar,solar
USA0050191,IP Springfield Oregon,44.0569,-122.9555,65.0,Biomass,biomass
USA0056899,IRC Generator Facility,36.9708,-112.5264,3.0,Oil,oil
USA0061717,IRE Solar I  LLC,44.3,-75.5,1.0,Solar,solar
USA0057799,ISH Solar Central  LLC,40.2675,-74.2786,1.4,Solar,solar
USA0057841,ISH Solar Hospital Downey,33.9217,-118.1244,1.1,Solar,solar
USA0057840,ISH Solar Hospital SDMC,32.7917,-117.0953,1.1,Solar,solar
USA0063562,ISM Solar Dighton 2  LLC CSG,41.8169,-71.1689,2.0,Solar,solar
USA0052021,ITT Cogen Facility,41.8344,-87.6285,7.4,Gas,gas
USA0061692,IVC Solar,32.8319,-115.5066,3.0,Solar,solar
USA0006065,Iatan,39.4472,-94.98,1725.0,Coal,coal
USA0003925,Ice Harbor,46.2498,-118.8798,603.0,Hydro,hydro
USA0062795,Ida Grove II,42.3269,-95.4588,201.0,Wind,wind
USA0060342,Ida Grove Wind,42.3557,-95.4204,301.1,Wind,wind
USA0063603,Illumina Way SD,32.873,-117.1997,3.5,Gas,gas
USA0061753,Imboden Solar Garden,39.7868,-104.5836,3.0,Solar,solar
USA0059631,Imclone Solar Electric Facility,40.555,-74.7094,8.0,Solar,solar
USA0063186,Imeson Solar,30.4568,-81.7149,10.0,Storage,storage
USA0050146,Imperial Savannah LP,32.144,-81.1466,11.7,Gas,gas
USA0057490,Imperial Solar Energy Center South,32.6633,-115.6583,128.9,Solar,solar
USA0057491,Imperial Solar Energy Center West,32.7722,-115.7793,148.7,Solar,solar
USA0056917,Imperial Valley Solar  LLC,32.6711,-115.5873,199.9,Solar,solar
USA0059657,Imperial Valley Solar Co (IVSC) 2  LLC,33.2522,-115.4975,20.0,Solar,solar
USA0058062,Imperial Valley Solar Company 1 LLC,33.2458,-115.4967,23.0,Solar,solar
USA0057895,Improvement Dst No. 4,35.4028,-119.0386,1.1,Solar,solar
USA0056984,Inadale Wind Farm LLC Hybrid,32.4969,-100.5797,206.9,Wind,wind
USA0063563,Incom Solar  LLC CSG,42.1079,-72.0172,2.0,Solar,solar
USA0050458,Indeck Corinth Energy Center,43.25,-73.8125,147.0,Gas,gas
USA0058595,Indeck Energy-Alexandria,43.5608,-71.7806,16.0,Waste,waste
USA0010765,Indeck Jonesboro Energy Center,44.6781,-67.5477,27.5,Waste,waste
USA0054076,Indeck Olean Energy Center,42.0859,-78.4543,90.6,Gas,gas
USA0050450,Indeck Oswego Energy Center,43.4717,-76.4935,57.400000000000006,Gas,gas
USA0050449,Indeck Silver Springs Energy Center,42.6544,-78.0772,56.6,Gas,gas
USA0010766,Indeck West Enfield Energy Center,45.2537,-68.6279,27.5,Waste,waste
USA0050451,Indeck Yerkes Energy Center,42.9671,-78.9182,59.900000000000006,Gas,gas
USA0061588,Independence II Solar Farm,39.04,-94.27,8.5,Solar,solar
USA0061092,Independence Solar Farm,39.1171,-94.2882,3.0,Solar,solar
USA0006641,Independence Steam Electric Station,35.6784,-91.4088,1800.0,Coal,coal
USA0059362,Indian Hill Solar LLC,42.2008,-72.3222,1.4,Solar,solar
USA0006379,Indian Orchard,42.161,-72.5076,3.7,Hydro,hydro
USA0057674,Indian Orchard PV Facility,42.1514,-72.4989,2.3,Solar,solar
USA0010417,Indian Orchard Plant 1,42.1569,-72.5242,5.7,Gas,gas
USA0002497,Indian Point 2,41.2706,-73.9527,1299.0,Nuclear,nuclear
USA0008907,Indian Point 3,41.2706,-73.9526,1012.0,Nuclear,nuclear
USA0055318,Indian River,28.4932,-80.7802,609.0,Gas,gas
USA0000594,Indian River Generating Station,38.5857,-75.2341,464.1,Coal,coal
USA0000683,Indian River Plant,28.4932,-80.7801,342.8,Gas,gas
USA0061020,Indian River Solar Center,27.5733,-80.5782,74.5,Solar,solar
USA0050129,Indian Valley Dam Hydro Project,39.0788,-122.5356,2.9,Hydro,hydro
USA0054995,Indiana Harbor E 5 AC Station,41.6844,-87.4214,90.0,Gas,gas
USA0010129,Indiana University of Pennsylvania,40.6144,-79.1594,24.4,Gas,gas
USA0058615,Indianapolis Motor Speedway Solar PV,39.79,-86.2336,9.0,Solar,solar
USA0001150,Indianola,41.3595,-93.5633,50.0,Oil,oil
USA0050976,Indiantown Cogeneration LP,27.0389,-80.5125,395.4,Coal,coal
USA0055541,Indigo Energy Facility,33.9109,-116.553,149.7,Gas,gas
USA0007934,Industrial Park,41.7682,-89.6744,13.4,Oil,oil
USA0057860,Industry MetroLink PV 1,34.0087,-117.8456,1.5,Solar,solar
USA0058609,Industry Solar Power Generation Station 1 LLC,34.5531,-117.4569,1.5,Solar,solar
USA0059834,Indy Grocers,39.7379,-86.2377,1.0,Solar,solar
USA0058552,Indy Solar I  LLC,39.6628,-85.9856,10.0,Solar,solar
USA0058556,Indy Solar II  LLC,39.6628,-85.9856,10.1,Solar,solar
USA0058553,Indy Solar III  LLC,39.6594,-86.2597,8.6,Solar,solar
USA0054290,Inforum,33.7533,-84.3889,1.3,Oil,oil
USA0002579,Inghams,43.061,-74.7643,6.0,Hydro,hydro
USA0055313,Ingleside Cogeneration,27.8828,-97.2428,517.0,Gas,gas
USA0054556,Ingredion Incorporated,41.7775,-87.8233,54.6,Coal,coal
USA0054618,Ingredion Winston Salem,36.0338,-80.2274,8.4,Waste,waste
USA0003598,Inks,30.7316,-98.3854,15.0,Hydro,hydro
USA0055853,Inland Empire Energy Center,33.7388,-117.1704,819.0,Gas,gas
USA0010426,Inland Paperboard Packaging Rome,34.2528,-85.3275,70.4,Biomass,biomass
USA0056050,Inner Harbor East Heating,39.2837,-76.5994,2.1,Gas,gas
USA0060050,Innovative Solar 10,35.4736,-82.8903,1.5,Solar,solar
USA0059553,Innovative Solar 14  LLC,35.3689,-82.3575,2.0,Solar,solar
USA0059554,Innovative Solar 15  LLC,35.3194,-81.7642,2.0,Solar,solar
USA0060055,Innovative Solar 16,35.3639,-82.35,2.0,Solar,solar
USA0060051,Innovative Solar 18  LLC,35.3782,-81.7951,1.9,Solar,solar
USA0059670,Innovative Solar 23,35.2598,-81.419,1.9,Solar,solar
USA0060052,Innovative Solar 26  LLC,35.7097,-81.4133,1.9,Solar,solar
USA0060540,Innovative Solar 31,34.5394,-78.7554,35.0,Solar,solar
USA0061258,Innovative Solar 35  LLC,35.046,-77.825,1.9,Solar,solar
USA0059665,Innovative Solar 37,34.8383,-79.9439,100.0,Solar,solar
USA0060539,Innovative Solar 42,34.8476,-78.8774,71.0,Solar,solar
USA0060149,Innovative Solar 43  LLC,34.53,-78.3048,50.8,Solar,solar
USA0059675,Innovative Solar 44,34.859,-79.108,4.9,Solar,solar
USA0059671,Innovative Solar 46,34.9182,-78.9436,78.5,Solar,solar
USA0059666,Innovative Solar 47,34.8019,-79.3324,33.8,Solar,solar
USA0059667,Innovative Solar 48,34.7116,-79.3024,4.9,Solar,solar
USA0059669,Innovative Solar 54,35.2137,-77.7124,50.0,Solar,solar
USA0059676,Innovative Solar 55,34.695,-79.216,6.5,Solar,solar
USA0061259,Innovative Solar 59  LLC,36.0947,-77.9793,1.9,Solar,solar
USA0059542,Innovative Solar 6,35.6575,-82.7103,3.6,Solar,solar
USA0061260,Innovative Solar 60  LLC,36.091,-77.992,1.9,Solar,solar
USA0060053,Innovative Solar 63  LLC,35.3917,-77.6204,4.9,Solar,solar
USA0059677,Innovative Solar 64,35.041,-78.3297,4.9,Solar,solar
USA0060398,Innovative Solar 65,34.7587,-79.5,4.9,Solar,solar
USA0059678,Innovative Solar 67,34.6233,-78.0054,33.3,Solar,solar
USA0000248,Inskip,40.401,-121.9655,7.6,Hydro,hydro
USA0058934,Integrys MA Solar  LLC - Ashburnham Site,42.5994,-71.9419,2.9,Solar,solar
USA0060822,Intel - Ocotillo Campus Solar,33.2433,-111.8924,4.199999999999999,Solar,solar
USA0058086,Intel Folsom,38.6451,-121.173,1.0,Solar,solar
USA0058954,Intel Folsom Phase 2,38.6436,-121.1639,1.0,Solar,solar
USA0061152,Intel Folsom Phase 3,38.646,-121.1626,5.2,Solar,solar
USA0060224,Intel Santa Clara,37.3847,-121.9638,1.1,Gas,gas
USA0008049,Intercession City,28.2628,-81.5486,1197.3000000000002,Gas,gas
USA0006481,Intermountain Power Project,39.5097,-112.5802,1640.0,Coal,coal
USA0010487,International Falls Power,48.6081,-93.4043,14.2,Hydro,hydro
USA0010425,International Paper - Orange,30.2178,-93.7422,48.0,Biomass,biomass
USA0050188,International Paper Co. - New Bern Mill,35.212,-77.1144,38.1,Biomass,biomass
USA0052151,International Paper Eastover Facility,33.8872,-80.6397,109.6,Biomass,biomass
USA0052152,International Paper Franklin Mill,36.6803,-76.9128,82.5,Gas,gas
USA0054087,International Paper Georgetown Mill,33.3602,-79.3026,95.6,Waste,waste
USA0050047,International Paper Jay Hydro,44.5037,-70.221,3.1,Hydro,hydro
USA0050082,International Paper Livermore Hydro,44.4705,-70.1873,9.2,Hydro,hydro
USA0050250,International Paper Pensacola,30.5966,-87.3264,82.80000000000001,Biomass,biomass
USA0054752,International Paper Pine Hill Mill,31.9698,-87.4806,77.4,Waste,waste
USA0052140,International Paper Prattville Mill,32.4187,-86.4718,89.8,Biomass,biomass
USA0058108,International Paper Red River Mill,31.9033,-93.1739,78.8,Biomass,biomass
USA0054656,International Paper Riegelwood Mill,34.3533,-78.2137,51.5,Biomass,biomass
USA0050081,International Paper Riley Hydro,44.5034,-70.2491,6.6,Hydro,hydro
USA0054096,International Paper Riverdale Mill,32.426,-86.8709,104.2,Gas,gas
USA0050398,International Paper Savanna Mill,32.1004,-81.1242,154.0,Biomass,biomass
USA0054097,International Paper Texarkana Mill,33.2553,-94.0696,65.0,Biomass,biomass
USA0050192,International Paper Valliant OK,33.9961,-95.1114,68.0,Biomass,biomass
USA0054100,International Paper Vicksburg Mill,32.5292,-90.7742,50.5,Biomass,biomass
USA0050166,International Paper Woronoco Mill,42.1634,-72.8275,2.8,Hydro,hydro
USA0007425,Interstate,39.8233,-89.5891,138.6,Gas,gas
USA0054281,Interstate Paper LLC Riceboro,31.7416,-81.4079,14.5,Biomass,biomass
USA0061832,Interstate Solar,45.129,-122.899,2.2,Solar,solar
USA0061768,Interstate Solar Energy Center,27.5,-80.44,74.5,Solar,solar
USA0056251,Intrepid,42.5539,-95.3283,175.5,Wind,wind
USA0001913,Inver Hills,44.781,-93.042,284.40000000000003,Gas,gas
USA0001291,Iola,37.9231,-95.4256,23.5,Oil,oil
USA0062424,Iola Powerhouse & Cogeneration Facility,43.1121,-77.6138,4.199999999999999,Gas,gas
